SITE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,NEE,TA,WTD,SWIN,EVI_MOD,TA_CRU,PRE_CRU,PET_CRU,TS_SURF,TS_DEEP,VPD,VPD_CRU,SD
-,°,°,yyyy,mm,g C m-2 mo-1,C,cm,W m-2,-,C,mm,mm,C,C,kPa,kPa,cm
15,64.1833,19.55,2001,6,-31.1814,12.809,-6.533558611,235.998,0.32885,11.60000038,48.60000229,102.0000029,11.77431736,9.483980556,1.117775,0.933758545,NaN
15,64.1833,19.55,2001,7,-33.41955,16.548,-9.909465591,224.655,0.40485,15.30000019,104.5999985,99.20000148,15.30089785,13.26935417,1.328826344,0.989228604,NaN
15,64.1833,19.55,2001,8,-18.956314,13.463,-6.306747581,164.575,0.3979,12.69999981,134,68.20000148,13.26283132,12.48861358,0.922277957,0.846163274,NaN
15,64.1833,19.55,2001,9,-2.916993,8.722,-3.159479444,83.273,0.32715,9.100000381,106.4000015,33.00000072,10.13141181,10.54914653,0.450848333,0.458922503,NaN
15,64.1833,19.55,2001,10,8.047507,3.561,-8.242568011,30.327,0.2799,4,85.30000305,12.40000018,4.317395833,5.415964382,0.21585,0.26775626,NaN
15,64.1833,19.55,2001,11,6.84399,-3.346,-11.10134514,11.735,0.1002,-4,44.20000076,6.000000089,0.182793056,1.283258333,0.103567222,0.196397923,NaN
15,64.1833,19.55,2001,12,2.7646296,-9.821,-10.20777062,2.407,NaN,-10.90000057,35.40000153,0,0.228633065,0.864637097,0.053221505,0.086396548,NaN
15,64.1833,19.55,2002,1,3.402188,-7.523,-12.13192944,5.888,-0.008,-8.900000572,66.59999847,0,0.280376344,0.871566532,0.081375269,0.094627902,NaN
15,64.1833,19.55,2002,2,1.0463684,-3.633,-12.23082366,27.487,0.04255,-5.5,63.20000076,0,0.326796131,0.712642857,0.13199881,0.129555817,NaN
15,64.1833,19.55,2002,3,1.5840039,-3.349,-12.15284543,88.975,0.00125,-4.599999905,42.5,12.40000018,0.283052419,0.621328629,0.338401613,0.234442521,NaN
15,64.1833,19.55,2002,4,5.36925,4.024,-3.620076667,148.09,0.1493,2.100000143,14.69999981,45,0.967842361,0.837647917,0.548705,0.487756289,NaN
15,64.1833,19.55,2002,5,-25.240696,10.211,-11.56559476,250.498,0.30325,7.900000095,30.60000038,93,8.850359543,6.814586694,1.193363441,0.896273724,NaN
15,64.1833,19.55,2002,6,-24.3828,15.474,-23.05154583,247.551,0.3709,13.69999981,70.59999847,117.0000029,14.38602431,10.89527222,1.335056667,1.158404108,NaN
15,64.1833,19.55,2002,7,-41.93308,16.604,-15.70335013,229.493,0.38275,16,90.5,102.2999985,15.70286022,13.03892742,1.25381828,1.044986381,NaN
15,64.1833,19.55,2002,8,-22.401654,16.49,-18.27666263,204.702,0.3475,15.40000057,50,93,15.22710887,13.85875739,1.700371505,1.219705215,NaN
15,64.1833,19.55,2002,9,-0.443037,7.791,-19.44119167,101.116,0.31385,7.900000095,37.70000076,39.00000215,8.446825,10.00181667,0.637845556,0.564073603,NaN
15,64.1833,19.55,2002,10,7.610376,-1.868,-15.60099866,36.266,0.0231,-1.700000048,40.90000153,15.5,1.896119624,4.379385753,0.147825806,0.256355179,NaN
15,64.1833,19.55,2002,11,6.76731,-7.092,-11.48330278,8.111,0.0798,-7.900000095,50.40000153,0,0.261336806,1.241308333,0.058347778,0.114883787,NaN
15,64.1833,19.55,2002,12,4.885073,-12.044,-11.55509409,2.227,NaN,-11.90000057,33,0,0.112698253,0.859053763,0.043765591,0.107599317,NaN
15,64.1833,19.55,2003,1,2.8950745,-10.017,-11.59353226,5.544,-0.0263,-14.60000038,74.20000458,0,0.246247312,0.645716398,0.056356452,0.077906368,NaN
15,64.1833,19.55,2003,2,4.887596,-5.145,-11.65117113,34.607,0.01225,-7.700000286,16.30000114,0,0.307829613,0.618892113,0.232420833,0.153686141,NaN
15,64.1833,19.55,2003,3,2.650469,0.105,-9.548108871,80.748,0.00935,-3,24.30000114,18.60000074,0.298766801,0.573788306,0.327910753,0.261578404,NaN
15,64.1833,19.55,2003,4,3.17544,1.985,-2.300953333,169.827,0.23315,-0.600000024,20.20000076,39.00000215,1.224486111,1.145875694,0.623206111,0.403120165,NaN
15,64.1833,19.55,2003,5,-13.87653,8.339,-8.141067473,165.375,0.2815,6.400000095,58,65.10000443,7.343597446,6.236641129,0.449496774,0.600550938,NaN
15,64.1833,19.55,2003,6,-42.36,10.534,-15.11762222,229.916,0.37435,10.80000019,38.70000076,102.0000029,11.43901736,9.370506944,0.846700556,0.970922175,NaN
15,64.1833,19.55,2003,7,-29.59322,16.607,-22.02070161,254.416,0.3872,17.70000076,60.10000229,120.900003,16.585625,13.07731653,1.09483172,1.253696688,NaN
15,64.1833,19.55,2003,8,-17.716314,11.392,-15.29620887,153.763,0.3677,13.10000038,59.20000076,68.20000148,13.89095363,13.20942944,0.52960914,0.761758991,NaN
15,64.1833,19.55,2003,9,-8.92233,6.661,-12.74280806,114.936,0.21475,8.600000381,39.40000153,41.99999928,8.696430556,9.307609722,0.457034444,0.61717517,NaN
15,64.1833,19.55,2003,10,23.558946,1.468,-5.695699059,22.811,0.2752,1.100000024,65.30000305,12.40000018,3.52886828,4.273672043,0.046969355,0.244620433,NaN
15,64.1833,19.55,2003,11,5.15157,-4.838,-6.848606944,8.651,0.1298,-2.100000143,55.79999924,0,0.203233333,1.234073611,0.021746667,0.10354907,NaN
15,64.1833,19.55,2003,12,-14.962274,-7.173,-5.430373387,2.629,NaN,-5.800000191,46.60000229,0,-0.433573925,0.512909274,0.054312903,0.137747687,NaN
15,64.1833,19.55,2004,1,-6.503676,-11.262,-5.470401613,4.269,-0.1022,-10.5,38.29999924,0,-0.110796371,0.280777554,0.015959677,0.096118719,NaN
15,64.1833,19.55,2004,2,1.9493796,-8.952,-5.491166379,29.088,0.01095,-8.300000191,39.29999924,0,0.13484842,0.303462644,0.072711494,0.124713326,NaN
15,64.1833,19.55,2004,3,3.814953,-5.366,-5.509918817,92.97,0.00015,-4.5,29.30000114,12.40000018,0.178971102,0.318271505,0.170204301,0.216576457,NaN
15,64.1833,19.55,2004,4,-1.147005,0.946,-3.8641075,171.054,0.11795,1.899999976,11.19999981,54.00000215,0.322634722,0.306791667,0.430922222,0.574562691,NaN
15,64.1833,19.55,2004,5,-0.10207277,5.255,-7.648829704,191.457,0.27955,6,53,71.29999852,3.535571237,2.712778226,0.529691398,0.634484624,NaN
15,64.1833,19.55,2004,6,-5.32761,9.182,-14.13937292,225.102,0.27605,10.30000019,56.20000076,93.00000429,9.481559028,7.174741667,0.705110556,0.876046088,NaN
15,64.1833,19.55,2004,7,-23.273374,12.707,-11.3217211,192.349,0.3906,14.19999981,114.4000015,96.10000443,14.01911962,12.34610887,0.623476882,0.898079732,NaN
15,64.1833,19.55,2004,8,-24.398736,12.076,-16.97482124,184.335,0.36355,13.60000038,75,68.20000148,13.5904543,12.89989852,0.733222581,0.803746049,NaN
15,64.1833,19.55,2004,9,-2.963118,6.92,-10.64069403,92.828,0.22195,9.300000191,98.5,33.00000072,9.22421875,9.454016667,0.311533333,0.447938459,NaN
15,64.1833,19.55,2004,10,9.357815,0.299,-11.77133441,39.894,0.23975,2.5,37.60000229,12.40000018,3.522969086,4.665912634,0.125551075,0.282939558,NaN
15,64.1833,19.55,2004,11,8.47374,-6.549,-11.19398681,12.765,0.1858,-4.099999905,56.29999924,0,0.692098611,1.579756944,0.077828333,0.140625986,NaN
15,64.1833,19.55,2004,12,-0.05269814,-4.615,-11.05827083,2.498,NaN,-4.700000286,61.70000076,0,0.266852151,0.750269489,0.053667204,0.144881518,NaN
15,64.1833,19.55,2005,1,6.686514,-6.382,-10.87531989,6.303,-0.0421,-5.5,79.30000305,0,0.316895161,0.614824597,0.028726344,0.115593976,NaN
15,64.1833,19.55,2005,2,14.270844,-8.021,-10.92986905,31.854,-0.00285,-8.5,27.80000114,0,0.358700893,0.582875744,0.060074405,0.11135804,NaN
15,64.1833,19.55,2005,3,-1.5444262,-5.254,-10.88202016,94.782,-0.0158,-8.600000381,17.30000114,15.5,0.239181452,0.498624328,0.210990323,0.230024639,NaN
15,64.1833,19.55,2005,4,-0.1399017,2.443,-5.754559583,183.235,0.0128,1.300000072,24.80000114,45,0.301838194,0.466605556,0.501077778,0.464768,NaN
15,64.1833,19.55,2005,5,-11.554599,7.729,-3.980798925,203.528,0.25435,5.300000191,47.90000153,68.20000148,5.579430108,4.353666667,0.594748925,0.572742286,NaN
15,64.1833,19.55,2005,6,-40.989,17.845,-9.98234375,215.765,0.3398,11.60000038,50.10000229,93.00000429,10.60528958,9.114605556,0.783111111,0.921925289,NaN
15,64.1833,19.55,2005,7,-45.90418,18.077,-12.49575296,245.576,0.3531,16.10000038,83.59999847,117.7999985,15.16596102,12.93141801,0.885979032,1.245862767,NaN
15,64.1833,19.55,2005,8,-23.992481,13.523,-5.28939207,164.782,0.35885,13.40000057,100.4000015,62,13.78862231,13.23652554,0.468439785,0.763745992,NaN
15,64.1833,19.55,2005,9,-10.66893,8.658,-8.313617778,122.991,0.29255,9.300000191,63.40000153,39.00000215,9.072864583,9.479397222,0.366813889,0.576231736,NaN
15,64.1833,19.55,2005,10,8.682759,5.84,-10.82572796,84.089,0.2544,4.400000095,33.60000229,12.40000018,5.27934879,6.413775538,0.463568817,0.310521215,NaN
15,64.1833,19.55,2005,11,7.64853,-8.055,-7.576931389,1.564,0.21045,0.200000003,83.30000305,0,NaN,NaN,0.165812778,0.127718481,NaN
15,64.1833,19.55,2005,12,-1.4878884,-6.741,-10.25802018,1.447,NaN,-7.900000095,47.90000153,0,NaN,NaN,0.028104839,0.104569909,NaN
15,64.1833,19.55,2006,1,3.899924,-6.843,-10.45147191,6.001,-0.0272,-7.800000191,31.39999962,0,NaN,NaN,0.06730914,0.091589198,NaN
15,64.1833,19.55,2006,2,2.918496,-9.314,-9.724398474,31.768,-0.0246,-11.10000038,24.39999962,0,0.316872024,0.541641369,0.073215476,0.107550605,NaN
15,64.1833,19.55,2006,3,1.1318689,-10.415,-9.683793817,77.974,0.0046,-10.5,47.40000153,9.30000037,0.333989247,0.539113575,0.176200538,0.171679156,NaN
15,64.1833,19.55,2006,4,2.982663,1.357,-8.823171667,136.854,0.1101,1,39.60000229,39.00000215,0.30946875,0.488043056,0.278457222,0.388169883,NaN
15,64.1833,19.55,2006,5,-5.340091,7.412,-5.953823387,194.233,0.26065,6.800000191,71.70000458,77.5,4.87618414,3.593122312,0.668872043,0.722334051,NaN
15,64.1833,19.55,2006,6,-42.1839,13.112,-16.31906896,269.711,0.3443,12.40000057,16.30000114,105,11.4208125,9.455847222,1.010799444,1.035793827,NaN
15,64.1833,19.55,2006,7,-19.241762,15.654,-29.81657594,278.723,0.3745,15.10000038,25.39999962,124,13.94459073,11.94415524,1.355267204,1.3249864,NaN
15,64.1833,19.55,2006,8,11.062753,15.502,-34.23323522,203.41,0.35185,15.69999981,44.5,93,13.91332661,12.38268145,1.325477957,1.224718343,NaN
15,64.1833,19.55,2006,9,4.64922,10.319,-23.35569167,93.013,0.2913,10.10000038,62.5,36.00000143,10.47234653,10.63937639,0.497710556,0.557021375,NaN
15,64.1833,19.55,2006,10,9.544125,1.363,-15.40456788,32.958,0.2404,2.799999952,118.0999985,6.200000092,5.010077957,6.06536828,0.118433333,0.192939596,NaN
15,64.1833,19.55,2006,11,9.40581,-1.186,-14.97897639,10.566,-0.0102,-2.5,66.59999847,0,1.402395139,2.424624306,0.048514444,0.119932873,NaN
15,64.1833,19.55,2006,12,3.914122,-0.93,-5.344405914,2.389,NaN,-1.100000024,64.80000305,0,0.391727823,1.220512097,0.069186022,0.165828425,NaN
15,64.1833,19.55,2007,1,1.3488782,-8.347,-4.798279577,7.305,-0.031,-7.800000191,66.30000305,0,-0.01350672,0.6475,0.055017742,0.098557193,NaN
15,64.1833,19.55,2007,2,0.9535596,-9.928,-4.8,19.976,0.04515,-13.69999981,28.30000114,0,-0.286957589,0.341858631,0.04605,0.082629342,NaN
15,64.1833,19.55,2007,3,1.2528402,-1.477,-4.793588911,100.165,-0.05795,-1.300000072,38.20000076,15.5,0.20774328,0.318949597,0.314122043,0.263977423,NaN
15,64.1833,19.55,2007,4,-0.382716,2.684,-3.432580972,167.863,0.23245,1.200000048,24.60000038,41.99999928,0.509053472,0.329200694,0.456961667,0.438324244,NaN
15,64.1833,19.55,2007,5,-7.845418,6.701,-8.421638642,203.499,0.2879,6.099999905,41.60000229,65.10000443,4.595110887,2.123684812,0.557679032,0.557359779,NaN
15,64.1833,19.55,2007,6,-26.69928,12.816,-19.91744236,280.968,0.3373,12.30000019,39.40000153,117.0000029,11.62368403,9.088919444,1.230429444,1.161025196,NaN
15,64.1833,19.55,2007,7,-21.369199,14.158,-22.53647189,198.181,0.38265,14.60000038,91.09999847,93,13.56920632,11.3589664,0.745947849,0.888404127,NaN
15,64.1833,19.55,2007,8,-19.0557,12.624,-15.20263382,176.081,0.3721,13.80000019,61,68.20000148,13.5853004,13.24799664,0.69010914,0.805337878,NaN
15,64.1833,19.55,2007,9,-0.900741,6.72,-13.33826347,106.957,0.28,7.5,66.80000305,33.00000072,7.687293056,8.225716667,0.405030556,0.459341825,NaN
15,64.1833,19.55,2007,10,8.024939,3.733,-11.66299503,44.862,0.2664,4.200000286,61.60000229,12.40000018,4.073408602,4.919400538,0.183085484,0.268299851,NaN
15,64.1833,19.55,2007,11,5.47587,-4.104,-11.87217153,10.391,0.0924,-3.799999952,72.30000305,0,0.918079167,2.013061806,0.049418333,0.136397909,NaN
15,64.1833,19.55,2007,12,5.023209,-2.358,-8.676490383,2.491,NaN,-2.5,55.40000153,0,0.653842742,1.274817204,0.059103763,0.136831946,NaN
15,64.1833,19.55,2008,1,3.175392,-3.951,-7.74,6.001,-0.027,-5.099999905,75,0,0.725026882,1.146163306,0.03123172,0.127557406,NaN
15,64.1833,19.55,2008,2,1.4168924,-3.859,-7.757364009,31.854,-0.00985,-4.5,47.60000229,0,0.715057471,0.993866379,0.103600575,0.150625976,NaN
15,64.1833,19.55,2008,3,1.285446,-5.243,-8.052010148,75.128,0.0667,-5.700000286,40.79999924,9.30000037,0.690317204,0.941057796,0.088333333,0.16755744,NaN
15,64.1833,19.55,2008,4,1.920075,0.606,-7.457584665,134.454,-0.0668,1.100000024,38.60000229,36.00000143,0.618434722,0.839877778,0.324409444,0.392939596,NaN
15,64.1833,19.55,2008,5,-7.015331,6.808,-12.95237939,195.197,0.2746,5.700000286,21.89999962,77.5,6.491192204,5.219491263,0.666683333,0.698872398,NaN
15,64.1833,19.55,2008,6,-26.17305,11.358,-24.37442083,271.168,0.2769,11.19999981,69.5,96.00000143,11.41332569,9.32620625,0.742923889,0.90681968,NaN
15,64.1833,19.55,2008,7,-30.049726,14.107,-24.01121774,276.077,0.3774,14.10000038,58.79999924,105.400003,13.9900336,11.88754032,0.89123172,1.041993368,NaN
15,64.1833,19.55,2008,8,-12.143475,10.899,-15.90907191,199.641,0.3703,11.5,124,58.89999926,12.89663978,12.4357211,0.447899462,0.603985099,NaN
15,64.1833,19.55,2008,9,-5.22888,6.338,-19.51304444,89.393,0.30625,7.099999905,29.70000076,39.00000215,7.809779861,8.475842361,0.462610556,0.505897046,NaN
15,64.1833,19.55,2008,10,5.305278,3.025,-17.60703562,33.68,0.25975,4,89.30000305,12.40000018,3.725855511,4.79871707,0.18985914,0.25775627,NaN
15,64.1833,19.55,2008,11,3.11844,-3.338,-17.75599792,9.472,0.0069,-2.100000143,65.30000305,0,0.405031944,1.501228472,0.064908333,0.16635517,NaN
15,64.1833,19.55,2008,12,5.514342,-4.13,-17.53433669,2.39,NaN,-4,55.40000153,0,0.330083333,0.902527554,0.049288172,0.100625976,NaN
15,64.1833,19.55,2009,1,4.578049,-7.107,-17.71336425,4.64,-0.0663,-8.199999809,35.79999924,0,0.35878293,0.797950941,0.046088172,0.127928494,NaN
15,64.1833,19.55,2009,2,-0.7796544,-13.112,-17.69890997,33.457,0.0188,-10.60000038,52.90000153,0,0.361459821,0.723772321,0.046540476,0.063243154,NaN
15,64.1833,19.55,2009,3,1.6614047,-4.771,-17.73,83.35,-0.0176,-5,25.70000076,12.40000018,0.351513441,0.691210349,0.137205914,0.206397914,NaN
15,64.1833,19.55,2009,4,2.676783,0.891,-17.36524375,164.535,0.0707,0.800000012,19.89999962,41.99999928,0.323298611,0.618545833,0.323810556,0.432939558,NaN
15,64.1833,19.55,2009,5,-9.050605,8.63,-16.67001297,242.095,0.2778,7.700000286,44.5,83.70000148,7.403507392,5.782192876,0.768926344,0.806634828,NaN
15,64.1833,19.55,2009,6,-22.71879,11.699,-25.06137694,254.238,0.3512,11.10000038,38.79999924,96.00000143,11.59698333,9.304292361,1.001743333,0.90229995,NaN
15,64.1833,19.55,2009,7,-9.477196,14.91,-14.55784154,204.823,0.35495,14.40000057,113.9000015,99.20000148,14.64640995,12.5620625,0.808746237,0.938079694,NaN
15,64.1833,19.55,2009,8,-16.007625,13.292,-17.3864422,173.629,0.36825,13.80000019,87.90000153,74.40000296,14.16743952,13.50987903,0.671291935,0.901563823,NaN
15,64.1833,19.55,2009,9,-4.48719,9.342,-17.06960972,112.771,0.31275,9.600000381,55.40000153,36.00000143,9.927886806,10.329625,0.511621111,0.536231775,NaN
15,64.1833,19.55,2009,10,2.3275513,-0.203,-17.73448992,50.717,0.2835,0.300000012,63.20000076,15.5,1.597985215,3.29675336,0.168200538,0.263977423,NaN
15,64.1833,19.55,2009,11,5.47194,-0.15,-14.46814167,5.172,0.0656,-0.800000012,83.70000458,0,0.941807639,1.742436111,0.024807222,0.126000373,NaN
15,64.1833,19.55,2009,12,3.702671,-8.904,-11.75707527,1.992,NaN,-9.600000381,41.29999924,0,0.627260753,1.286679435,0.027152151,0.092898079,NaN
15,64.1833,19.55,2010,1,0.6351404,-12.15,NaN,4.363,0.0125,-14.69999981,28,0,0.567717742,1.031311156,0.033357527,0.079663836,NaN
15,64.1833,19.55,2010,2,1.6412368,-14.283,NaN,28.636,0.0093,-13.60000038,52.40000153,0,0.495863839,0.93415625,0.03698631,0.059838829,NaN
15,64.1833,19.55,2010,3,1.498106,-6.292,NaN,90.996,0.02255,-7,55,9.30000037,0.468502688,0.841203629,0.151025269,0.151082044,NaN
15,64.1833,19.55,2010,4,1.512153,0.953,NaN,171.916,0.078,0.900000036,31.80000114,33.00000072,0.40124375,0.764899306,0.319767222,0.344305381,NaN
15,64.1833,19.55,2010,5,-7.094195,8.516,NaN,225.208,0.29365,7.099999905,65.59999847,62,8.097522177,6.28436828,0.665844086,0.55407366,NaN
15,64.1833,19.55,2010,6,-28.75449,10.741,NaN,264.553,0.3803,10.40000057,61.60000229,96.00000143,11.29358333,9.967138889,0.772147222,0.897170375,NaN
15,64.1833,19.55,2010,7,-21.601637,16.224,NaN,224.462,0.4086,16.5,75.80000305,102.2999985,15.34239919,13.56235215,0.779954301,1.05586271,NaN
15,64.1833,19.55,2010,8,-14.086431,11.945,NaN,151.678,0.3967,13,92.80000305,62,14.17631586,13.72475672,0.565784946,0.69175901,NaN
15,64.1833,19.55,2010,9,-4.2075,7.413,NaN,112.05,0.3162,8.100000381,69.09999847,30,8.688229167,9.256733333,0.427868333,0.441544001,NaN
15,64.1833,19.55,2010,10,5.200777,2.092,NaN,41.327,0.1022,2.700000048,42,15.5,3.592623656,4.805214382,0.162683333,0.291919711,NaN
15,64.1833,19.55,2010,11,1.592868,-8.064,NaN,11.604,0.114,-7.700000286,36.79999924,0,0.672238194,1.644513194,0.032627222,0.071233708,NaN
15,64.1833,19.55,2010,12,0.6495461,-12.927,NaN,1.768,NaN,-14.30000019,31.60000038,0,0.298331317,1.017112903,0.026769892,0.088656797,NaN
15,64.1833,19.55,2011,1,1.2151969,-8.603,NaN,5.314,-0.0722,-9.100000381,62.60000229,0,0.307919355,0.762893817,0.050066667,0.134627912,NaN
15,64.1833,19.55,2011,2,0.6088796,-12.898,NaN,32.358,0.00365,-13.10000038,27.80000114,0,0.235279762,0.643244048,0.046880357,0.087258653,NaN
15,64.1833,19.55,2011,3,2.2017409,-3.64,NaN,108.64,0.02925,-5.099999905,29.70000076,15.5,0.320930108,0.615934812,0.257641398,0.256576467,NaN
15,64.1833,19.55,2011,4,0.652881,4.14,NaN,178.633,0.2305,2.5,18.39999962,41.99999928,0.351210417,0.5364875,0.485693889,0.455231046,NaN
15,64.1833,19.55,2011,5,-10.506241,6.867,NaN,194.957,0.291,6.5,63.10000229,74.40000296,6.052534274,4.762678091,0.514553226,0.669341815,NaN
15,64.1833,19.55,2011,6,-32.865,12.224,NaN,261.803,0.3109,13.60000038,34.79999924,113.9999986,11.72989583,9.810127083,0.748108889,1.154785176,NaN
15,64.1833,19.55,2011,7,-37.36492,16.232,NaN,250.924,0.42315,16.10000038,60.60000229,102.2999985,15.2147379,13.11922043,0.975232796,0.989812213,NaN
15,64.1833,19.55,2011,8,-10.68229,12.816,NaN,148.103,0.3548,13.5,111.0999985,68.20000148,13.59665323,12.86018817,0.553402688,0.82374603,NaN
15,64.1833,19.55,2011,9,0.1233756,9.852,NaN,83.086,0.3139,9.900000572,106.3000031,33.00000072,11.01169722,11.10332153,0.325213333,0.486231775,NaN
15,64.1833,19.55,2011,10,3.398592,3.596,NaN,48.695,0.3005,4.200000286,44.5,12.40000018,4.42955578,5.68961828,0.264984409,0.299219535,NaN
15,64.1833,19.55,2011,11,3.27561,1.637,NaN,12.04,0.2115,0.100000001,41.29999924,0,2.000552778,2.966124306,0.096455556,0.203977385,NaN
15,64.1833,19.55,2011,12,2.5540466,-3.2,NaN,2.273,NaN,-3.200000048,98.20000458,0,0.4571875,1.265260081,0.05397043,0.104442502,NaN
15,64.1833,19.55,2012,1,3.774932,-7.488,NaN,3.487,-0.0569,-9.699999809,68.20000458,0,0.496132392,1.081389113,0.033308065,0.096804989,NaN
15,64.1833,19.55,2012,2,5.423516,-10.746,NaN,25.936,-0.0014,-10.69999981,46.40000153,0,0.466377874,0.939633621,0.057750575,0.113789262,NaN
15,64.1833,19.55,2012,3,2.3178886,-1.034,NaN,95.412,0.0213,-2.900000095,29,18.60000074,0.450825941,0.875365591,0.242366667,0.266000383,NaN
15,64.1833,19.55,2012,4,1.281714,-1.512,NaN,149.189,0.00145,-0.699999988,44.10000229,30,0.45660625,0.849045139,0.223783333,0.294987323,NaN
15,64.1833,19.55,2012,5,-4.78826,6.123,NaN,209.736,0.2532,5.700000286,41.40000153,71.29999852,NaN,NaN,0.513195699,0.628872417,NaN
15,64.1833,19.55,2012,6,-25.58442,10.304,NaN,220.909,0.36975,10.30000019,64.5,81.00000143,NaN,NaN,0.626314444,0.720605055,NaN
15,64.1833,19.55,2012,7,-36.1026,14.43,NaN,206.82,0.46045,14.30000019,104.0999985,89.90000296,NaN,NaN,0.69034086,0.814785214,NaN
15,64.1833,19.55,2012,8,-25.390581,12.805,NaN,160.454,0.39385,12.19999981,65.70000458,62,NaN,NaN,0.629220968,0.737624842,NaN
15,64.1833,19.55,2012,9,-3.44322,7.441,NaN,91.523,0.32935,8,81.40000153,27.00000107,NaN,NaN,0.348205,0.405022771,NaN
15,64.1833,19.55,2012,10,3.924879,1.872,NaN,34.31,0.27665,1.700000048,92.90000153,3.100000046,0.204295027,0.743030242,0.100289247,0.16214039,NaN
15,64.1833,19.55,2012,11,3.64656,0.084,NaN,9.432,-0.0752,-1.200000048,43,0,0.202907639,0.723504167,0.052441111,0.145768931,NaN
15,64.1833,19.55,2012,12,-0.4072222,-9.698,NaN,1.496,NaN,-12.10000038,61.79999924,0,0.226237231,0.679425403,0.026744086,0.089817051,NaN
15,64.1833,19.55,2013,1,0.7914858,-8.754,NaN,2.518,-0.0688,-9.199999809,37.20000076,0,0.097153226,0.624738575,0.02985,0.09811006,NaN
15,64.1833,19.55,2013,2,0.5747588,-5.472,NaN,28.812,0.0032,-7.200000286,25.5,0,0.146791667,0.558261905,0.080860119,0.072076083,NaN
15,64.1833,19.55,2013,3,0.7706259,-8.779,NaN,105.267,-0.0051,-10,19.39999962,15.5,0.238829973,0.538438844,0.194268817,0.245061614,NaN
15,64.1833,19.55,2013,4,3.38202,0.111,NaN,163.885,0.1202,-0.600000024,34.40000153,33.00000072,0.292440278,0.532739583,0.333508889,0.333120137,NaN
15,64.1833,19.55,2013,5,-20.979219,10.956,NaN,262.458,0.29455,9.199999809,22.70000076,89.90000296,10.37346371,6.847119624,0.986527957,0.880605094,NaN
15,64.1833,19.55,2013,6,-49.4742,14.092,NaN,213.202,0.3853,13.69999981,63.5,96.00000143,14.95074653,12.62804167,0.667445556,0.921563804,NaN
15,64.1833,19.55,2013,7,-50.56441,14.982,NaN,223.813,0.4087,14.30000019,60.5,102.2999985,15.47450269,13.71137097,0.86104086,1.057101176,NaN
15,64.1833,19.55,2013,8,-36.42159,14.091,NaN,202.688,0.36865,13.5,51.20000076,71.29999852,15.18503696,14.1230746,0.913539785,0.848414676,NaN
15,64.1833,19.55,2013,9,-3.04386,10.364,NaN,91.981,0.3406,9.400000572,103.3000031,36.00000143,10.82912153,11.10186181,0.431231111,0.556231756,NaN
15,64.1833,19.55,2013,10,4.790244,3.508,NaN,44.836,0.3047,3.100000143,56.10000229,12.40000018,2.794116935,4.561785618,0.24228172,0.290939784,NaN
15,64.1833,19.55,2013,11,8.76066,-1.47,NaN,9.223,-0.0049,-1.399999976,46.70000076,0,0.234308333,1.539963194,0.062031111,0.195681598,NaN
15,64.1833,19.55,2013,12,5.239527,-1.733,NaN,2.424,NaN,-3.200000048,67,0,-0.179441532,0.474200269,0.061022043,0.187429474,NaN
15,64.1833,19.55,2014,1,0.4801962,-9.895,NaN,6.592,-0.0722,-11,38.40000153,0,-2.235827285,-2.003580645,0.030184409,0.070933224,NaN
15,64.1833,19.55,2014,2,4.038944,-1.878,NaN,17.283,-0.01135,-2.900000095,36.29999924,0,-0.384955357,-0.373223958,0.038824405,0.117814396,NaN
15,64.1833,19.55,2014,3,3.0919834,-0.806,NaN,85.935,0.02675,-2,36.79999924,18.60000074,-0.161964382,-0.116199597,0.25109086,0.280738973,NaN
15,64.1833,19.55,2014,4,3.81474,2.662,NaN,166.458,0.19885,1.399999976,26.89999962,45,0.735211806,0.372010417,0.538569444,0.461919739,NaN
15,64.1833,19.55,2014,5,-5.286864,6.951,NaN,187.79,0.26475,6.400000095,50.29999924,68.20000148,5.564225806,4.144372984,0.613243548,0.627078325,NaN
15,64.1833,19.55,2014,6,-34.2009,10.94,NaN,234.318,0.3521,10.80000019,47,90,12.44420833,11.53543472,0.768705556,0.839608138,NaN
15,64.1833,19.55,2014,7,-26.428337,18.196,NaN,262.673,0.39525,17.39999962,68.80000305,124,17.19209207,15.65543145,1.484411828,1.374446738,NaN
15,64.1833,19.55,2014,8,-11.555405,13.513,NaN,161.489,0.36285,14.40000057,66.09999847,71.29999852,14.51397513,14.22985013,0.778403226,0.868079713,NaN
15,64.1833,19.55,2014,9,0.944274,7.852,NaN,122.768,0.32485,9.100000381,52.29999924,39.00000215,9.054436806,9.582711111,0.439979444,0.566634818,NaN
15,64.1833,19.55,2014,10,9.813701,1.956,NaN,27.359,0.2803,2.400000095,57.10000229,12.40000018,3.562247984,4.054245968,0.133252151,0.270478662,NaN
15,64.1833,19.55,2014,11,6.90723,-2.016,NaN,7.841,0.20615,-2.100000143,60.10000229,0,0.2259375,0.661973611,0.045643333,0.147429464,NaN
15,64.1833,19.55,2014,12,4.754315,-4.93,NaN,2.901,NaN,-5.599999905,58.29999924,0,-0.370797715,-0.163826613,0.045516129,0.107747668,NaN
15,64.1833,19.55,2015,1,3.406807,-6.826,NaN,4.396,-0.0408,-8.600000381,67.40000153,0,-0.197153898,-0.195303091,0.039623118,0.094569918,NaN
